Dixon,136,-5.956277941176872e-05,0.14619854405178476,0,,,52,0.0664463176730769,0.10424057190992297,0,,,67,-0.05073193774626865,0.16933039823275234,0,,,0,,,0,,,0,,,0,,
ShishkinaIdealMixing,239,-0.15802866240585775,0.17144726062968457,133,-0.05003896118796993,0.11938230907084842,19,-0.11697776184210526,0.11265626419369221,76,-0.05906783697368421,0.12045424622611728,161,-0.14667985867701863,0.17833660576313135,14,-0.08641202285714286,0.10834196038150515,37,-0.14869892943243243,0.11442138071768579,0,,,0,,,0,,
IaconoMarziano,215,0.03472773195813953,0.17894208623369598,164,0.04430053381097561,0.14407329919136289,53,0.011257917792452823,0.09295922662027321,65,0.0704910359076923,0.1126943760912774,134,0.04137694786567163,0.21202590980016917,20,-0.02154463995,0.0693015898758851,13,0.03580369876923079,0.0746091040908141,22,0.09669851445454544,0.15327832040502312,0,,,0,,
Liu,0,,,39,-0.0027546533589743525,0.029308849317688804,0,,,0,,,0,,,0,,,0,,,0,,,0,,,39,-0.0027546533589743525,0.029308849317688804
MagmaSat,174,0.018090736068965513,0.1535511302992841,313,0.030632232760383384,0.13281331775770197,31,0.06798420893548388,0.06342000384467403,107,0.0865290371401869,0.10800035931132251,131,0.0018187749694656486,0.17016506863962821,68,0.011076787088235292,0.12731474354883082,8,0.024473862375000002,0.021872120274337405,46,-0.03540219202173913,0.14153132910862545,0,,,39,0.0008972576923076916,0.03909057947387787
