Dixon,0,,,0,,
ShishkinaIdealMixing,5,0.18413545024635525,0.23174968380519592,0,,
IaconoMarziano,18,-0.1920884673649894,0.10164861513271622,0,,
Liu,0,,,0,,
MagmaSat,26,0.017511935442222286,0.16268307235036727,0,,
